airline_name,date,content,overall_rating
us-airways,06/07/15,"Here are the basics: flight delayed twice, no sign change put up at the gate, over 100 people waiting in line for over and hour, since the sign said it was boarding the entire time with no announcement. 25 People waiting in line to book a new connecting flight since the now delayed flight (which we had to figure out on our own) would make everyone miss their connection, we are not spoken to, rather told to board the plane with a ""50/50 shot you could rebook your connection in Dallas."" Get to Dallas, no flights until the next day, and we have to pay for our hotel room? What a wonderful way to end my vacation. Never again will my money go towards this airline or their partners.",1
us-airways,06/07/15,We're flying US Airways for the second time in two weeks and I'm not impressed! Both times the flight from Phoenix to Tampa was delayed due to maintenance issues. Are the planes in that bad shape or is there something else going on such as scheduling difficulties? It would be easier to take if the employees were a little more accommodating and apologetic instead of downright rude.,3
united-airlines,14/09/14,I have to say I was extremely hesitant after reading the reviews on this site and due to fly with UA on 22nd August 2014. I had 5 flights covering a 3 week period and flew from Glasgow - Newark- Las Vegas - San Fran - San Diego back to Newark - Glasgow and was totally happy with the service provided to my family and I. We experienced no delays the cabin crew couldn't have been nicer and the pilots seemed to go out their way to improve passenger comfort. The seating within the plane was large enough in economy and the in flight entertainment was excellent during the international flight to and from Glasgow. All in all I have no issues with any of the flights delays happen and when they do you have to deal with them its a part of every day travel and I'm sure every airline experiences them. Will definitely be recommending UA to anyone who asks.,7
united-airlines,14/09/14,Just returned from USA flying both ways with United. 3rd flight this year flying with United to SFO connecting to ACV (Eureka). United is the only commercial airline flying into ACV. Food is never that great but that's pretty much the norm with most airlines I guess. Inflight entertainment is perfect with personal screens (777 aircraft if flying 747 then just multi screen). I am a silver mileage plus member so currently gain access to economy plus free of charge which is a bonus along with the extra benefits of being a silver mileage plus member. Outbound flight on time three seats to stretch out across which was great. Returning from SFO to LHR all crew London based. The service from the Base crew was the worst I have experienced from any cabin crew. I've even flown US Airways a couple of times in the past and anyone who has flow US Airways will know how scratchy their service is but even US Airways cabin crew offered better service than what I witnessed from the London base crew with United. Crew looked like they didn't want to be there drinks service only twice for a 10 hour flight food awful. Breakfast just a croissant and a couple of chunks of melon why even bother. Maybe United should send out WYR surveys to passengers and that way they would get a broad idea of a customers experience. However I'm not flying with United for cheap smiles and attractive cabin crew and 1st class service what I am flying with United for is airline miles premier service with mileage plus and an airline that can get me to my final destination the rest is just extra.,7
us-airways,02/07/15,"Our travel on Monday, June 8, 2015 on flight #444 from Cabo San Lucas to Phoenix, Arizona with connecting flight of #422 to Omaha, Nebraska same day. As we were waiting for our flight in Cabo, the gate numbers were changed four times, everyone seemed confused and no information was given to passengers other than it had been delayed and moved. Finally the plane left about 45 minutes late due to maintenance problems. No information was given to us that we would not make our connecting flight to Omaha. No information was given on the plane. No information was given when we disembarked and headed for Customs. No information given that the gate of our connecting flight had been changed. We were uninformed of any changes! We ran to our gate of B26 for flight #422, we made it and found no one there. We finally found a monitor and found that it had just been changed to A6 at the opposite side of the airport. As we ran (I had paid $50 for priority boarding because I had a knee injury‰Û_and was running the injured knee) we made it to the gate ‰ÛÒ the door was still open and personnel were standing at the gate. We all (9 others) were glad to have made our flight. We were told 1) that there were no empty seats. 2) we were too late and it was our fault. 3) then after pressuring the attendant, she found that our seats had been given to other people and that we had been put on another flight #462 to Dallas and then #5675 to Omaha the following day. Staff were rude and unhelpful. ",2
us-airways,02/07/15,"This airline is extremely inefficient and ineffective. Out of four flights taken in the last 3 days, only one was on time. The others were delayed by an hour or more. For one of them, online it said our plane was arriving from Chicago, the phone representative said it was coming from Los Angeles, and the gate attendant said it arrived from Montego Bay. It was delayed over an hour. Our plane from Charlotte to Myrtle Beach on June 29th at on the runway for an hour before turning back to the gate to replace a radio. Overall an extreme disappointment. I do not intend to fly this airline again nor recommend it.",1
united-airlines,10/09/14,I took a flight from Shanghai to SFO and onward to LAS. On the return trip from LAS to SFO and then to Hong Kong. 1) Old planes - the planes are so old you don't even get your own personal TV. I remember flying in the 1990s to be just like that when inflight entertainment runs over the large monitor in the front. How is anyone near those screens ever going to sleep on the long flights? 2) Food just is bad. You need to pay for alcoholic drinks. Really? You can't price that into the ticket? 3) Check in at LAS is a nightmare. The auto check-in machines don't really work and require a lot of manual intervention from the staff but there's probably 2 staff serving about 2 dozen machines. 4) Seats are bad.,1
united-airlines,10/09/14,If I could give United Airlines 0 stars I would. United is a horrible airline with awful customer service unreliable departures dirty airplanes and rude stewards. I booked my ticket 6 months in advance and was bumped to a different later flight about a month prior to my trip. I called the airline and was able to be placed on my original flight. The customer service representative offered no sensical explanation as to why I got bumped. I wanted to ensure I would not be charged for their mistake. The representative assured me I would not be. Well that was not the case. On the day of my flight I found out I had double reservations for two different flights and was charged twice. I immediately called customer service to rectify the situation. I was on the phone for over an hour and the situation was handled horribly. I am beyond disappointed and disgusted with their lack of professionalism. As frequent traveler for both personal and professional purposes I will never fly United again.,1
us-airways,01/07/15,"I'm currently stuck on my flight while writing this review. I've been sitting here in these rather uncomfortable seats for 1.5 hours because they need to get some paperwork signed for maintenance? That's not a good enough reason for me. Why is it not getting done? Obviously passengers are not a priority for this airline. To add, we were about to take off but we had to return to the gate because their maintenance crew didn't fully check everything. You think they'd do it right the first time.",1
united-airlines,10/09/14,I used to only fly united but my last trip will be the last tome I fly United. I booked a trip to Las Vegas and the flight was delayed. United re-routed my flight through Delta. Delta offered complimentary TV and snacks more leg room and I didn't feel as if I was sitting on my neighbors lap. I think United has forgotten about the customer service which used to be the only reason I would fly with them. I will now definitely try other airlines to pick my go to for travel.,1
united-airlines,10/09/14,Flying from Cincinnati to LA at 5.30am - got to the airport about 40 minutes prior to departure - told us we couldn't check our bag (I've flown internationally and have got bags checked with 30 minutes prior to flight and come on - there aren't that many flights leaving CVG at 5 in the morning) however they rebooked us on other flights and we arrived in LA about 1.5 hrs later - ok not so bad except that when the ticket agent changed our outbound flights she cancelled my son's return flights and when we tried to fly home - no flights - luckily another airline for the return but triple connections due to the agent's mistakes. The flights themselves were ok but everything costs extra now.,4
us-airways,29/06/15,"I have flown with US Airways several times and each experience has been a nightmare! Every trip has had a flight delay by an hour or more. Customer service is always rude and no one cares to help you or help make your travels easier! I try to avoid flying with them as much as possible unless I know I have no choice. I recently traveled to PHX from Charlotte and they delayed my flight for over an hour because of a ""Maintenance"" issue. It's a nightmare and I will no longer choose to travel with US. Horrible service and constant delays!",2
united-airlines,10/09/14,After flying from Sacramento to Dulles airport in Washington and then on to Frankfurt it was apparent why United ranks at or near the bottom in the airline ratings. The Airbus 320 to Washington a 5+ Hour flight was brutal. There is no leg room at all the seats are flimsy and uncomfortable and it's impossible to recline your seat because of cramped space. It should be unlawful to pack that many people into limited space. The flight attendants were tired surly and unfriendly. We were in Economy but a row of seats right in front of us were Economy Plus they were empty on our flight. My husband needed to use the bathroom so I sat down in one of the Economy Plus seats until he finished so I could stretch my legs. An FA quickly came over and informed me I couldn't sit there. I told her I was waiting for my husband etc. She said rudely that I needed to return to my assigned seat. There were many empty seats on this flight but when people tried to spread out to get more room they were told no. One man asked if he could sit in one of those seats and was told no because they were Economy Plus. I don't get this attitude. The food was horrendous! There was no food service on the Sacramento to Washington flight which is inexcusable on that long of a flight. Aegean Air from Istanbul to Frankfurt a 55 minute flight served a hot meal - at midnight! There's something wrong with this picture. On the Washington to Frankfurt flight we were served something called a crostini. It had processed lunch meat and processed cheese. It was so horrible I couldn't eat it. Airline food has never been great but it's reached a new low. United should be ashamed of their service. We won't fly with them again.,1
united-airlines,10/09/14,"I travelled from Singapore to San Francisco only because it was a codeshare flight with ANA (from which I booked my tickets). Inflight entertainment was decent on the 1st leg of the flight to Tokyo presumably because it has just been upgraded with touch screen high resolution screens. However inflight service was horrid if you would even call it service to begin with. Flight attendant lashed out when I returned my tray (I was back from the restroom returning to my seat and thought it would be convenient for us both if I were to hand the tray to him since he was collecting the trays 2 rows before mine). ""Can you please wait"" with absolute annoyance and utter look of disdain before grudgingly snatching the tray away. The same flight attendant stepped on a pillow (which fell from a passenger's seat) while pulling the trolley and conveniently kicked it aside to the bottom of the passenger seat without a bat of his eyelid. On the food expect the same food you'll get from a low cost carrier. In fact you'll be better off with just cup noodles. It was the first time I have seen attendants hand out food without giving you the option to choose simply because ""we ran out of xx option so this is your only choice"". Inflight service was scarce no one bothered serving water after the meals and before flight landed. On the 2nd leg from Tokyo to SF there was a huge screen in front which they call inflight entertainment. You have the option to pay a nominal sum for wifi access and watch the movies from your own smart devices. Food was as poor as it can get for an international airline with poor service all the same. Rude attendants were still present but I was spared from any lashings this time round (the lady in front got reprimanded for the most ridiculous reason). I asked if I could make an inflight purchase 4 hrs before the flight was scheduled to land and was told the attendant in charge was resting. 2 hrs later I asked the same question and the same answer was given. Just when I decided I am not going to let United earn another cent from me that flight attendant finally finished her break right before the plane commenced its descent and asked what I would like to get. Do note that the ratings were made when comparing against the inflight experience I had when I took Cathay Pacific and ANA flights from Singapore to SF earlier this year and last year.",1
us-airways,29/06/15,"I've flown US Airways many times and it always seems like there's some sort of problem. Delays, cancellations, overbooking etc have made it so there's always some issue when I fly with them. A couple of weeks ago, a flight was canceled for some unknown reason and I had to fly into a city that was two hours away from my destination instead of having to wait in the airport overnight for the next flight. For the latest example, my brother and I were flying out of NC and were told by the ticket agent that there were no seats left for us nor another person trying to fly to Charlotte. It's frustrating to be kicked off a flight that was so overbooked and there was no apology or compensation. ",2
us-airways,26/06/15,"I do not blame airlines for the bad weather on June 23rd. Flights were cancelled on the East Coast. However, I found the cabin staff very unfriendly and refusing to help. Due to reconnections because of the storm I boarded a flight from Hartford to Boston via Philadelphia. I arrived in Philadelphia late due to weather and then went to the gate to load connection to Boston. The guy taking tickets actually yelled at me for being late! Finally boarded plane and was looking for a place to put my overhead bag. There was a stewardess standing at the back of the plane and a steward standing in front. Neither one offered any assistance so I asked for help to locate a place to put my bag. I was told to just keep looking! Finally a young lady got up and moved her laptop so I could place my bag in the overhead. While struggling to lift my bag a gentleman sitting in a seat got up and helped me. Meanwhile the steward and stewardess were still standing in their spots! When I sat down the steward told people to put away their computers. A man sitting across from me started putting his away when the steward came back yelling at him because his was not putting his away fast enough!  I understand that everyone was under stress but that is no reason to treat people rudely! Especially paying customers!",1
united-airlines,10/09/14,Not great. Flew Newark to Panama bare bones service even have to pay to watch the tiny TV so take an iPad. Minimal service but on time. Transferred to Copa for short flight to Medillin Colombia seemed like first class! When I arrived I was told the was a problem with my return and you had better sort it out. Copa can do nothing with a 'United booking' so called United in USA to find out. Flight had been cancelled although no email received. Eventually got on economy plus and gone via Houston with tight connection but made it ok. They really just get you there and back without any frills. I live in Asia and in a country with usually great customer service US Airlines and United in particular are very basic!,6
united-airlines,06/09/14,We were on a trip from Newark to San Diego. The nightmare began when we noticed that we (as two friends travelling together) had been assigned seats that were not located next to each other. But we were okay with this. The flight attendants were pretty friendly but drinks were only served 2 times and food was not served at all (on a 5.5 hours flight). There was the option to purchase food but in my opinion it should go without saying that complementary food is offered on a long-distance flight. Onboard entertainment was also not available for free. Furthermore the TV screens could not be turned off so we were exposed to continuing advertising which lasted the whole flight. When we finally reached our destination in San Diego we were tired starving and thirsty.,3
us-airways,24/06/15,"On my way back to Canada, I chose to fly US Airways since I made a last minute booking and didnt feel like paying a full Y class fare on Air Canada. I usually fly Air Canada and Star Alliance Partners, so I chose US Airways based on them being a former partner. I was surprised, comparing the flight to Canadian airlines such as Air Canada and Westjet. The Seats were not at all what I would have expected, there was no IFE system on A319 or CRJ, but that was expected on the CRJ. Cabin Crew was very nice and pleasent. There was a complimentary Beverage service and a la carte snacks, However I found $4 US for a small pack of Pringles and $7US for a Tiny Bottle of Heineken a little steep. Seeing as this was a Domestic flight, I would understand the lack of IFE. There weren't any onboard power outlets on any aircraft. My Laptop died halfway through my flight to Philly. Safety Briefing was done by the flight crew but it seemed that they were tired of doing it. Not many were paying attention and I believe a safety video would be more effective. For the value of what I paid for, I'd say it was very much worth it.",5
us-airways,22/06/15,Arrived on Qatar Airways into Philadelphia from Doha and went on to BWI on a code share flight with US airways express. Short 30 minute flight but all went well. Small plane but surprisingly comfortable. Overhead storage was limited. One flight attendant who managed to serve about 25 people soft drinks. No complaints and the flight was on time,7
united-airlines,06/09/14,Flight UA3789 August 27 2014. Boarded an almost new plane that was in pristine condition comfortable seats (travelling on miles and paid for upgrade to premium seating). Ready for a great flight left on time. The flight crew were terrible there were glares from the front of the plane to the back. Almost no eye contact with customers rude finger pointing. When the snack trolley came by they simply walked past directed their comments to the air in front of them and continued on - likely very few sales there! When coffee and drinks came by they were already past before we could even request a drink (we weren't really asked you see) and we had to call them back to get a coffee. When I went to the toilet the crew simply jerked their finger at me without saying anything and gestured me into a seat that was vacant to wait. They scowled at everyone. By the time we left the plane the people in the seats behind me across from me and the seats near the toilets (I heard them talking as well) were totally turned off by our crew. This was the fourth bad experience I have heard of with United in the past year from co-workers and friends. In fact I have as yet to hear a good experience from any of my colleagues. Also when deplaning they gave out erroneous information. They said that those with connecting flights would have their luggage forwarded and they did not need to collect it. It was wrong in that they do need to collect their luggage to go through customs. Fortunately customs officials were asking people to make sure they had their forwarded luggage. Terrible service. I was flying on miles so the value was great the plane was new and comfortable the experience the pits!,2
united-airlines,06/09/14,YWG-ORD-YWG: Got to the airport in plenty of time check in on United App didn't work for me so had to use the kiosk and have by far the United kiosks take the longest to fill out. Line up through security was long and slow due to only one lane being open (obviously not United's fault but still frustrating). United flight to and from Winnipeg are seldom on time and either delayed or cancelled probably about 70% of the time. It was no surprise to me that it was delayed an hour and a half. Ended up landing in Chicago about 2 hours late. On the way home mobile check in worked and the whole experience was positive. Got to the gate and seeing my flight was on time was too good to be true and it was. It moved gates and was delayed 40 minutes. Both flights were on an E145. I knew it was going to be snug so I can't really complain since I knew what I was flying on. Both flight attendants were pleasant. Overall I will not fly united anywhere other than Chicago or Denver and I'm even hesitant to fly United to those cities non stop.,3
us-airways,21/06/15,"With a weather forecast of thunderstorms at the time of my departure, I went to the airport four hours early to get on an earlier flight in order to make a tight connection. Despite the fact that there were open seats on the earlier flight I was not permitted to change flights. As predicted, the thunderstorms arrived, delaying my flight 1.5 hours, forcing me to miss my connection. As a result, I had to stay in a hotel at my own expense and get up at 4am to get to the airport for my new flight. When I got to the airport it was buzzing with stranded travelers waiting to check in. The US Airways kiosks were useless because they only accept boarding passes. It was chaos. I was barely able to make my flight. I hope to never fly on Eastern/US Airways or to flight through Charlotte, North Carolina ever again.",1
us-airways,20/06/15,"Ground staff in MUC was ok. Aircraft MUC-PHL was an A330-200, clean, nice leather seats. IFE was very good. Catering for Y class also excellent. Crew lacked happiness, rarely smiled but did their job. Flight touched down in PHL 3 minutes ahead of ETA given by crew on take off. PHL-CLT on A330-300. Aircraft showed its age, but crew was very friendly. ",9
united-airlines,06/09/14,SFO-MSP-DEN-SFO. I was pleasantly surprised on all legs by the genuine friendliness and interactivity of the crew. I have often been critical of UA regarding their crew attitude but this was entirely the opposite and made the trip far more pleasant. Due to status I was upgraded to F from MSP to DEN. A nice bonus.,9
united-airlines,06/09/14,Come on United you need to step things up! While others are proceeding forward since their merger and around the globe I feel that UA has remained stagnant in their old ways. The club in LA is just abysmal with the lack of any proper amenities. My recent fight from Los Angeles to Seattle experienced an hour delay and there wasn't any proper dine for sale option though the flights departure was around dinner time. The service standards were one that provided no less or more of what was to be done. I really wish there was a better alternative to United for Star Alliance members to travel domestically on.,3
us-airways,18/06/15,"Price was the main reason I had booked this trip with US and based on the majority of the reviews I was not looking forward to the experience. How wrong could I have been. Boarded the 5 year old aircraft, an A330-200, on time and in an organised manner. Within 30 minutes crew came through with a drinks run. Wine and soft drinks free, with a fee for spirits. Lunch followed and was very tasty. Small salad, main chicken dish with a nice desert. Nothing spectacular but very edible for airplane food. The crew, all but one, seemed happy and cheerful and interacted with the passengers as they came through the cabin. They came through the cabin with another juice and water run about an hour later and after that we got an expected treat of chocolate ice cream. About an hour before landing in Charlotte we were given a tasty paninni snack and cupcake with an offer of another drink or tea or coffee. The entertainment system worked well and had a good choice of movies. I honestly could not fault these guys with the way they delivered the service and how they made an 8 hour flight fly by!",10
us-airways,17/06/15,"We were to fly home from Cabo San Lucas on June 8th, to make a connection with US Airways in Phoenix and then on to Omaha that same day. This turned into 2 days. From Cabo, the plane was late by almost an hour. They never mentioned changes to connecting flights nor that we would not make it - we made it to the plane but to our surprise and 9 others they sold our seats to other people. The door was open, the plane had not left but we were not allowed to board. We were told we had to wait and fly after midnight to Dallas and then Omaha the next day. We had to fight for overnight accomodation. We had no clothes - the bags beat us to Omaha. The courtesy counter and the gate people were rude and unhelpful.",1
united-airlines,06/09/14,"UA977 DXB-IAD ""Businessfirst"". Check in and boarding were smooth professional and efficient. Unfortunately that was the highlight of this flight. Food was mediocre at best. Filet was well done and not done well. Smoked salmon appetizer and salad were disappointing-small in portion and bland. Passed on dessert. Lie flat seats were coffin like in a flat position. Service was spotty. Honestly I can't understand this legacy carrier. Emirates' CEO was right when he said his economy product was better than most carrier's business class. A total disappointment but shouldn't have been surprised. Switching to Emirates in 2015.",3
united-airlines,06/09/14,MAN-EWR 24/8/14 Flight UA80. I have never experienced a flight in which the crew have seemed almost desperate to pick a fight with passengers! I'm sure they were all tired and keen to get back home but aren't they being paid to attend to the needs of passengers? As well as the staff being incredibly surly I was amazed that they chose to serve a chicken dinner at 10.30am in the morning! They can't even use the rationale that they were working on the destination time zone as we were flying to the US and it would have been 3am there! Luckily the food was absolutely inedible so it wasn't an issue in the end.,2
us-airways,17/06/15,"I am 76 and require a cane to walk, our seats were changed after we had adjacent aisle assigned seats 5 months prior thru our travel advisor. My wife was put 12 rows behind me, I was put into a window seat between 2 bulkheads, I am 6'2"" and 315 lbs - no room and cannot move my feet because bulkheads went to the floor. Tried to get the seat changed at the counter, after 40 minutes, they basically advised me to accept the seat or wait for another plane (to Portugal?). On board the service personnel were in a race to complete service and were somewhat rude to passengers, none of them seemed happy to be working that day. The plane had no video/TV screens and I had no tray available for the poor food service provided, could not even eat the ""meal"" provided. Talked to seatmate and found out his travel companion was also ""relocated"" elsewhere on the plane after they had seats together when they bought their tickets. My wife came up and changed seats with me the last half of the flight, found out that other passengers had their seating also changed at the last minute as well.",2
us-airways,15/06/15,"The fight was oversold, both the departure and arrival gates were double booked, and baggage did not show for 45 minutes. This resulted in the travel time being extended by 2.5 hours. Every time I have flown US Airways similar situations have arisen. I do not recommend using this airline unless tickets are half the price of competitors.",1
united-airlines,06/09/14,ATL-ORD-LAX 27 Aug 14 UA3542. United likes to change your itinerary at the last minute. My reservation was ATL to LAX thru Denver when made but when I went to check in I was routed through Chicago. It was an agonizing trip lasting much too long. United doesn't even give you basic horrible airplane music or rerun TV episodes. You have to pay for everything. Bad business. Not flying United for a year or 2. Maybe never.,2
united-airlines,06/09/14,Unless you want to have hours of intimate contact with a stranger do not fly United! I am a small women in my 60's. United's seat size just fits me. I was in a window seat when a medium-large gentleman a little round around the edges sat next to me. This man was not obese. He overflowed his seat enough that every time he moved we were shuffled together from butt to knee. I put up with it for half an hour and then excused myself to the aisle. I paced in the back of the plane for an hour. The attendants were serving whatever they serve and saw that I was near hysteria at the thought of returning to what awaited me in my assigned seat. They did find a solution eventually. A United employee was flying coach and they switched me out with him. But the new seat was only 3 rows in front of the gentleman who had been next to me and he had to watch this seat change knowing his size overlapping mine was the cause. These conditions are set up by United in planning an aircraft with seats that are way smaller than the human population of these times. They know this and leave it to their flight attendants to deal. Other airline carriers are tight too but I have heard and witnessed that United is the worst.,1
us-airways,14/06/15,"I will never be flying US Airways again. The flight I originally booked was only supposed to have a 4 hour layover in Phoenix, but I kept getting emails about schedule changes. On the day of my flight I was originally supposed to leave Phoenix for Hawaii at 4.55pm, which was a 8 hour layover. I was annoyed about the changes, but was prepared to deal with it. I then found out while at the Phoenix airport that my flight was delayed another 3 hours! But the nightmare wasn't over, about 2 hours later there was another delay for 1 hour - I was livid. I was originally supposed to arrive in Hawaii at 5.32pm. I'm now arriving at 12am. On top of that my seats on the flight coming back were messed up because of flight changes.",1
us-airways,31/05/15,Flew MSP-PHL-LHR-DUS and returned DUS-TXL-ORD-MSP. The flights were a disaster from start to finish. First flight delayed out of MSP for 25 minutes. Ok that's understandable. But when we arrive in Philadelphia we are told we will have a short wait until our gate is cleared. This turns into a very long wait and we are on a tight connection. We ask the flight attendant if she could please contact our next flight and ask them to wait. She rudely says no and then offers no further response. When we finally deplaned we asked the agent at the gate if she could please contact our flight. All she did was give us directions on getting to the B concourse. After a sprint to the gate we barely make it on the final boarding call. Thankfully the flight to London was only 25% occupied at most and we were able to stretch out. The flight to DUS was with British Airways and went smoothly except for a slight 10 minutes delay. On the return flight our flight was cancelled with no reason given. We were lucky we checked early and immediately called customer service. They said they couldn't put us on another flight for about 3 hours until they finally caved in and put us on a flight departing in a few hours with Air Berlin meaning we got no sleep. The Air Berlin portion was fine. Anything operated by US or AA was a disaster but anything from their partners went fine. Lesson learned.,
united-airlines,06/09/14,SFO/IAH/SJO (San Jose Costa Rica) /IAH/SFO in First on domestic Business on the international flights - 737-900 and 737-800 - pleasantly surprised by the service which was almost perfect (only 1 FA on 1 flight was rude when I was forward enough to ask about whether there would be dessert). New lounge at SFO is still pretty bad considering it's a UA hub and supposed to represent the USA to the Pacific Rim but it was adequate (although be warned the bar closes at 10.30pm sharp not so good for those of us on midnight flights). Food on 1 flight also not so great (overdone tasteless steak) but otherwise good - I think they serve starbucks coffee because it tasted so burnt I could only drink 1/3 cup even though we were going on 30+ hours with no sleep by the time we were landing in Costa Rica. All in all we were happy with the flights unexpectedly so given some prior experiences with the carrier.,8
us-airways,31/05/15,I had a terrible experience with US Airways. I took them from Seattle to Amsterdam through Philadelphia. Here's what went wrong: They didn't provide me with a gluten-free meal for all 15+ hours of travel and did not apologize or make any effort to find me something from the reserves I had confirmed online and at both airports that I'd have something to eat and they confirmed both times. If I'd known I would have been irritated but at least I could have prepared! When I asked for water from the beverage cart they wouldn't give it to me because it came with the meal (which I never got) and when I finally got a crew member to stop she didn't answer me when I asked for water but came back 20 minutes later with some. The crew members were extremely hostile and rude. There was no entertainment whatsoever. The plane was a rickety old 3x3 seater which I would expect to take between states but not between continents.,1
us-airways,25/05/15,Yesterday I flew PHL to LHR on the day flight departing at 9.35am EST. This very tired old plane needs to be retired pronto as not competitive at all. Sat in row 1 with bulk head in front with a seat used typically from internal US flights not a standard transatlantic seat although seat card indicated being refitted previously plane felt in a sorry state. As I am tall the bulkhead prevented me from stretching legs out at reasonable angle you would normally expect - straight was not possible. Outbound flight to PHL from LHR was with BA and was usual solid service but this was shocking by comparison and not worthy of the fare at all (had this been a night flight I would have walked back off the plane in disgust and gone with any other airline). I urge nobody to pay for Business on this route if with American from Philly until they put the modern seats in. Entertainment is provided by a Samsung ipad like device - which is good but means you put it away when food comes they aslo take them all back way before we landed so did not get to finish two movies on a 6hr flight. Tray table can not come out and sit flat unless I am sat up right - this is a nuisance. I did not like the food one bit. I was at my most happy when I got off the late plane (late leaving as someone left passport in checked luggage resulting in waiting behind 17 planes to take off at PHL) - had sat in useless seat for 8+ hours as we were late.,
united-airlines,06/09/14,IAD - SAV in August. Flight was on schedule both ways which I gather is unusual. The CRJ 200 equipment designed to be uncomfortable was pretty scruffy around the edges. Non stop on this route is convenient. I fly Asian carriers where I live. The FAs while maybe not as professional as they might sometimes be are always friendly well turned out and exquisitely polite. Those on the flights I take back and forth to the US are even more impressive. So imagine my surprise when arriving at the top of the gangway I was greeted by the assigned FA's not inconsiderable rear end. Have good manners been unbundled from the basic ticket price also?,3
united-airlines,06/09/14,Aug 26 UA 1683 SFO EWR. On time departure and arrival. Younger crew members more friendly than the older ones. Regular runs through the cabin with water. Captain gave regular updates. Direct TV a nice option. UA hub to hub flights seem to work more effectively than connections especially those through EWR and ORD. Bad weather at EWR causes major problems for all airlines operating to/from there.,9
us-airways,20/05/15,DUB-PHL-LAX-PHL-DUB. First experience with US and overall it was good. Good value for money pleasant and engaged cabin crew and the special meal pre ordered on the transatlantic legs of the trip was quite good by today's airline standards. A nice touch on the outbound trip was a mid flight ice cream snack and the complementary wine with meals was also appreciated. Good selection on the Transatlantic IFE but surprisingly no IFE on the U.S. Domestic A321s. Quite a limited inflight menu on domestic flights not much healthy food on offer and by the time cabin crew reached us they were sold out of most food items. Return flight from LAX to PHL was diverted to Richmond due to ATC restrictions in PHL thankfully the DUB flight was held so when we eventually got to PHL we were able to make the connection which departed 1 hour 20 mins late. In spite of this arrival in DUB was 45 mins behind schedule.,7
united-airlines,06/09/14,My wife and I booked a flight through last minute.com it was really a last minute thing because we had to be in Auburn by the 22nd August 2014. We got a flight for the 21st August which involved a couple of stops. The flight was from Birmingham UK stopping at Newark NJ and then at Washington Dulles then Syracuse (outgoing). First the flight was supposed to leave Birmingham at 09.00hrs that left 3 hrs late due to technical trouble. Got to Newark NJ so late we missed the 14.50 connection to Washington Dulles. They then booked us on another flight from Newark to Syracuse that was leaving at 21.04hrs that never turned up until about 22.30 and because there was a little downpour of rain the flight was delayed it had never left Attica. We went out on to the tarmac to board the plane and was confronted with a plane that looked like something from the Fred Flinstone era. This was a tiny DHC8 turbo prop plane and we were buffeted around like a roller coaster. So for that trip we were delayed for about 12 hours. Not even a cup of tea or a glass of water was offered to the passengers. The way back was even worse we were supposed to leave Syracuse at 19.10hrs on the 2nd September 2014. Next thing you know the rain started to fall again flight cancelled for 24 hours. We had to spend our own money for a one night stay in a hotel. So instead of going from Syracuse to Washington to Brussels to Birmingham we now had to go from Syracuse to Washington to Dublin then Birmingham. I won't be travelling with them again or recommending them to anyone.,1
us-airways,10/05/15,My wife and I decided to travel to Anguilla for our honeymoon and booked our flight through US Airways. Being that it was our honeymoon I decided to call US Airways and find out the cost associated with upgrading our seats. However upon my conversation with the attendant was promptly made aware that the actual flights we were on had changed and our plane was now scheduled to depart and arrive at completely different times. Not only did they replan my arrival and departure times for me but they took it upon themselves to change my seats and not even assign me to two on my return flight. I am not going to say my honeymoon was ruined however when a merge causes a company to become so big they begin rearranging your plans it begins to make sense why they shouldn't happen. On a side note if we switched the situation and decided to change our flight instead we would be paying a $200 change fee and the difference in ticket price each. Not once were we offered an upgrade for the inconvenience or a partial refund for the change of flights which appear to be less expensive. I was previously a supporter of US Air however after learning that they can take it upon themselves to rearrange my honeymoon plans you can bet I am flying another airline for business moving forward.,
united-airlines,01/09/14,Aug 26 UA 1683 SFO EWR. On time departure and arrival. Younger crew members more friendly than the older ones. Regular runs through the cabin with water. Captain gave regular updates. Direct TV a nice option. UA hub to hub flights seem to work more effectively than connections especially those through EWR and ORD. Bad weather at EWR causes major problems for all airlines operating to/from there.,9
united-airlines,01/09/14,JFK-SFO. Ground staff at JFK could not have been more helpful. We had a connection to NRT with ANA and our reservation had some issues but it was efficiently solved by the staff and our luggage was directly tagged to NRT avoiding luggage fees despite being on two separate reservations. Flight was ahead of schedule both departure and arrival. Service on United has always been warm friendly and efficient. I'm a big fan of their service and never had an issue. While they are not as polished as most Asian carriers are they are interactive with the passengers and their service makes you feel at home. BOB options were extensive and quality was excellent. They also did frequent beverage runs despite only being a 6-hour flight. IFE system is wonderful the movie choices were great and most of which are recent Hollywood movies. The system was responsive easy to use and the moving map was of excellent quality. Overall a very pleasant flight with United.,10
us-airways,10/05/15,PHX-PHL-BRU (RT) - Truly decrepit old 757s for the PHL to BRU segments combined with downright terrible inflight service made this one of the worst inflight experiences in my recent memory. Anyone who is buying a business class ticket and 'chooses' US Airways needs their head examined. For those of you who focus on One World British Airways with a LHR connection is a much better choice. That's what I'll be doing from now on.,3
